iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6
1005.0,947.0,896.0,858.0,834.0,824.0,818.0
0.6007511400650962,0.6427922676217086,0.6660757658702003,0.6824889446087485,0.6811453453450951,0.6792756156094106,0.6849478797516078
0.6202534226267669,0.5954987492282853,0.5746471713893361,0.5470807378818106,0.5357708494760529,0.5345103676140917,0.5355311821614619
2.426566897384142e-07,0.17038504867114684,0.3067830558350374,0.24871313066926387,0.24066501423529912,0.5446246196410112,0.586357954077704
7.81144730545023e-16,1.502511129211188e-17,3.020610612641914e-18,5.912939000369174e-19,5.044670578587478e-19,6.48279627762415e-19,8.60763844084604e-19
