iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6
0.5577423613797228,0.6313399272385598,0.6785441911278924,0.7118241967368659,0.7150343356580114,0.7267657109357466,0.7340877379593035
0.6354752935350774,0.620235373305356,0.6092750027711863,0.5994994992017277,0.5882298702292468,0.585688704995706,0.585409931206339
6.621312434117477e-25,1.992377745996322e-11,8.592430784693284e-05,0.052908922679299274,0.20832660140158749,0.38502466081430636,0.459159515078733
4.196945767501564e-14,2.006894256192074e-15,1.3882082459958661e-15,8.67690762143591e-16,3.956671973947834e-16,4.4233929659001156e-16,4.606170402812133e-16
